content_id;reaction_type;datetime;sentiment;score;content_user_id;category;content_type
410c757b-918f-4c71-892b-2e6e7697bd86;like;13/11/2020 16:52;positive;50;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;dislike;23/06/2020 17:32;negative;10;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;scared;14/01/2021 09:48;negative;15;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;want;26/02/2021 04:58;positive;70;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;dislike;05/08/2020 14:18;negative;10;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;heart;21/03/2021 22:33;positive;60;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
410c757b-918f-4c71-892b-2e6e7697bd86;adore;19/03/2021 10:54;positive;72;c5d04879-87bd-4950-9e63-334382ef53af;travel;video
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;scared;08/09/2020 02:38;negative;15;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;peeking;17/06/2021 12:05;neutral;35;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;peeking;01/10/2020 06:34;neutral;35;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;love;03/08/2020 19:47;positive;65;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;peeking;13/03/2021 10:30;neutral;35;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;heart;25/11/2020 18:44;positive;60;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;intrigued;03/10/2020 01:45;positive;45;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;love;30/07/2020 03:25;positive;65;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;peeking;12/11/2020 07:09;neutral;35;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;indifferent;19/11/2020 05:03;neutral;20;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;like;26/10/2020 18:14;positive;50;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;super love;27/03/2021 14:37;positive;75;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;scared;06/02/2021 03:00;negative;15;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;like;06/04/2021 13:50;positive;50;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;want;04/06/2021 06:49;positive;70;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;cherish;28/11/2020 19:31;positive;70;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;cherish;28/11/2020 19:50;positive;70;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;peeking;15/05/2021 17:02;neutral;35;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;adore;27/04/2021 13:36;positive;72;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;indifferent;19/06/2020 00:24;neutral;20;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;hate;30/08/2020 15:07;negative;5;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;disgust;05/02/2021 05:16;negative;0;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;disgust;09/06/2021 15:17;negative;0;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;adore;08/01/2021 14:51;positive;72;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;disgust;16/02/2021 01:51;negative;0;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;dislike;28/05/2021 22:34;negative;10;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
51577f6a-e29e-4ed2-93eb-e7bd4eda800a;heart;12/12/2020 21:02;positive;60;e69d9ade-20e5-4e31-bc70-5a46556c530f;dogs;photo
a52f38d8-1c2e-4adc-b451-01c49f650195;intrigued;13/11/2020 08:13;positive;45;afab7336-04d3-45fe-8917-0327c56e7435;healthy eating;GIF
a52f38d8-1c2e-4adc-b451-01c49f650195;peeking;29/09/2020 14:07;neutral;35;afab7336-04d3-45fe-8917-0327c56e7435;healthy eating;GIF
140a5163-66d8-4a11-8d4e-a670483bb852;love;03/03/2021 20:09;positive;65;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;like;17/04/2021 13:43;positive;50;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;worried;26/05/2021 19:27;negative;12;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;like;06/11/2020 09:50;positive;50;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;dislike;16/01/2021 01:07;negative;10;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;love;25/08/2020 15:04;positive;65;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;worried;12/10/2020 22:52;negative;12;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;intrigued;13/10/2020 09:36;positive;45;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;indifferent;18/05/2021 06:05;neutral;20;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;hate;19/06/2020 14:07;negative;5;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;worried;16/03/2021 12:09;negative;12;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;want;22/08/2020 21:37;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;cherish;01/08/2020 05:36;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;scared;04/09/2020 00:08;negative;15;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;cherish;17/06/2021 22:37;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;peeking;18/05/2021 01:41;neutral;35;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;scared;12/09/2020 14:30;negative;15;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;like;17/07/2020 17:08;positive;50;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;disgust;19/06/2020 19:15;negative;0;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;cherish;27/05/2021 07:02;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;intrigued;24/07/2020 02:55;positive;45;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;love;30/04/2021 10:35;positive;65;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;interested;23/03/2021 19:44;positive;30;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;peeking;11/11/2020 07:15;neutral;35;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;like;12/12/2020 05:10;positive;50;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;indifferent;11/02/2021 10:35;neutral;20;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;super love;02/04/2021 04:53;positive;75;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;worried;25/07/2020 23:37;negative;12;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;cherish;12/04/2021 13:56;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;dislike;25/06/2020 06:01;negative;10;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;disgust;27/01/2021 02:44;negative;0;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;disgust;12/04/2021 23:02;negative;0;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;peeking;14/03/2021 06:10;neutral;35;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;heart;14/02/2021 04:49;positive;60;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;disgust;20/02/2021 16:44;negative;0;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;heart;02/06/2021 19:45;positive;60;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;want;13/06/2021 07:56;positive;70;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;intrigued;22/10/2020 10:56;positive;45;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;worried;10/04/2021 15:40;negative;12;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;adore;22/10/2020 08:42;positive;72;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;peeking;21/08/2020 19:32;neutral;35;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
140a5163-66d8-4a11-8d4e-a670483bb852;like;24/08/2020 07:48;positive;50;8d3661fd-d953-4c1b-857d-82b3e34f569e;science;photo
436536b2-6d05-4e20-af6e-cade48b4bcf9;disgust;21/11/2020 13:34;negative;0;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;heart;11/04/2021 15:53;positive;60;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;adore;21/04/2021 11:29;positive;72;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;interested;13/02/2021 19:34;positive;30;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;love;14/03/2021 19:53;positive;65;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;want;24/05/2021 19:11;positive;70;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;interested;20/04/2021 20:51;positive;30;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;like;15/10/2020 09:18;positive;50;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;disgust;14/01/2021 06:43;negative;0;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;like;28/12/2020 12:18;positive;50;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;heart;17/12/2020 09:58;positive;60;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;peeking;16/08/2020 12:24;neutral;35;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;dislike;27/07/2020 02:37;negative;10;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;peeking;12/06/2021 05:22;neutral;35;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
436536b2-6d05-4e20-af6e-cade48b4bcf9;cherish;13/08/2020 14:05;positive;70;1798905d-6c3a-4e5d-a9d1-ce429b1260d7;cooking;audio
9c55917b-055c-4ae0-b044-cce9fb89bfa9;worried;03/04/2021 21:13;negative;12;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;hate;06/05/2021 13:45;negative;5;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;scared;08/08/2020 19:37;negative;15;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;hate;24/01/2021 22:13;negative;5;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;intrigued;19/01/2021 12:01;positive;45;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;adore;05/07/2020 12:24;positive;72;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;heart;15/11/2020 12:31;positive;60;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;scared;22/01/2021 16:52;negative;15;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;intrigued;02/03/2021 19:05;positive;45;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;scared;01/04/2021 20:22;negative;15;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;disgust;13/06/2021 07:06;negative;0;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;adore;11/11/2020 10:01;positive;72;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;scared;26/02/2021 23:58;negative;15;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
9c55917b-055c-4ae0-b044-cce9fb89bfa9;heart;07/04/2021 05:09;positive;60;fe1c151b-1a95-43fa-9a4c-f3214adba852;soccer;video
5e813176-850f-4791-a750-4961429c2458;adore;15/05/2021 06:56;positive;72;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;super love;14/07/2020 19:32;positive;75;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;peeking;11/08/2020 17:00;neutral;35;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;dislike;16/06/2021 11:01;negative;10;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;disgust;01/09/2020 14:46;negative;0;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;adore;19/12/2020 21:09;positive;72;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;scared;12/04/2021 04:21;negative;15;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
5e813176-850f-4791-a750-4961429c2458;love;02/03/2021 13:05;positive;65;72d2587e-8fae-4626-a73d-352e6465ba0f;soccer;GIF
efda0319-e547-484a-84b5-c5041a57502c;hate;02/03/2021 08:41;negative;5;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;scared;10/01/2021 05:47;negative;15;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;intrigued;25/07/2020 05:34;positive;45;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;want;22/03/2021 09:06;positive;70;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;adore;12/04/2021 06:31;positive;72;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;indifferent;19/07/2020 09:42;neutral;20;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;disgust;04/08/2020 21:47;negative;0;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;intrigued;06/08/2020 03:48;positive;45;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;adore;22/08/2020 00:30;positive;72;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;indifferent;18/01/2021 03:33;neutral;20;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;adore;28/12/2020 04:50;positive;72;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;like;08/10/2020 23:31;positive;50;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;love;09/08/2020 17:52;positive;65;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;want;16/04/2021 16:28;positive;70;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;super love;20/04/2021 20:00;positive;75;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;scared;25/11/2020 22:19;negative;15;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;scared;08/04/2021 01:32;negative;15;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;cherish;19/10/2020 05:58;positive;70;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;super love;10/12/2020 13:05;positive;75;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;disgust;08/10/2020 07:35;negative;0;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;adore;06/09/2020 06:25;positive;72;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;hate;12/04/2021 06:58;negative;5;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;indifferent;26/12/2020 00:40;neutral;20;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;peeking;19/12/2020 08:22;neutral;35;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;peeking;25/01/2021 19:30;neutral;35;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;disgust;30/03/2021 01:41;negative;0;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;worried;08/03/2021 23:12;negative;12;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;disgust;04/04/2021 08:23;negative;0;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;like;18/12/2020 04:00;positive;50;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;intrigued;13/06/2021 18:15;positive;45;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;intrigued;27/06/2020 11:19;positive;45;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;like;01/07/2020 16:27;positive;50;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;interested;07/04/2021 01:26;positive;30;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;disgust;13/06/2021 04:04;negative;0;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;dislike;05/09/2020 14:44;negative;10;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;like;22/08/2020 21:15;positive;50;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;super love;01/01/2021 02:14;positive;75;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;hate;08/11/2020 01:42;negative;5;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;indifferent;24/12/2020 08:13;neutral;20;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;worried;28/01/2021 20:02;negative;12;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;indifferent;10/07/2020 12:55;neutral;20;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
efda0319-e547-484a-84b5-c5041a57502c;love;24/02/2021 09:01;positive;65;22056f9e-4654-44e9-930d-2fabdeb80f95;dogs;photo
a881e5c8-4f16-4823-85a8-c595fe220385;interested;24/03/2021 13:14;positive;30;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;intrigued;29/12/2020 09:21;positive;45;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;heart;06/02/2021 05:25;positive;60;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;worried;16/07/2020 12:03;negative;12;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;interested;06/08/2020 18:05;positive;30;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;intrigued;14/09/2020 09:57;positive;45;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;adore;10/04/2021 10:48;positive;72;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;intrigued;07/06/2021 02:21;positive;45;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
a881e5c8-4f16-4823-85a8-c595fe220385;super love;16/11/2020 16:19;positive;75;241d5c6e-06c7-491b-b23e-f8d6ddc0240a;soccer;video
520450a4-c852-4a4e-9383-30657dd07533;peeking;27/10/2020 12:39;neutral;35;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;intrigued;02/07/2020 14:33;positive;45;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;disgust;08/05/2021 02:36;negative;0;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;hate;29/09/2020 23:56;negative;5;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;scared;06/03/2021 03:30;negative;15;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;interested;26/08/2020 03:42;positive;30;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;adore;10/05/2021 10:58;positive;72;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;like;15/07/2020 08:09;positive;50;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;disgust;16/05/2021 07:56;negative;0;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;disgust;22/12/2020 11:43;negative;0;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;adore;07/08/2020 15:44;positive;72;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;indifferent;13/08/2020 03:00;neutral;20;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
520450a4-c852-4a4e-9383-30657dd07533;hate;20/09/2020 05:36;negative;5;de050611-e926-43bb-b1ea-502d8bd25bfc;public speaking;photo
